country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
JP,4/1/17,12624548,1.10E+19,21.518474,17,8.93E+18,GAMES
,,12624549,,0,6,7.08E+17,
,,12624549,,0,12,2.77E+18,
,,12624549,,0,1,1.29E+19,
,,12624548,,0,17,1.34E+18,
,,12624548,,0,6,7.00E+18,
,,12624548,,0,14,3.70E+18,
,,12624549,,0,6,1.68E+19,
,,12624549,,0,15,2.50E+18,
,,12624549,,0,2,1.12E+19,
,,12624549,,0,20,1.44E+19,
,,12624548,,0,4,4.10E+18,
,,12624548,,0,13,1.47E+19,
JP,4/1/17,12624548,6.90E+18,4.303694,13,4.06E+18,GAMES
JP,4/6/17,12624548,1.42E+19,10.830792,13,4.06E+18,GAMES
,,12624549,,0,3,1.50E+19,
,,12624549,,0,10,5.90E+18,
,,12624549,,0,7,7.96E+17,
,,12624548,,0,18,1.49E+18,
,,12624548,,0,19,5.93E+18,
KR,4/2/17,12624549,1.26E+19,0.983503,11,1.34E+19,GAMES
KR,4/2/17,12624549,1.60E+19,4.917519,11,1.34E+19,GAMES
,,12624549,,0,10,1.53E+19,
,,12624548,,0,14,7.22E+18,
,,12624548,,0,19,7.75E+18,
,,12624549,,0,5,1.16E+19,
,,12624548,,0,13,5.12E+18,
,,12624549,,0,20,1.61E+19,
,,12624548,,0,14,1.54E+19,
,,12624549,,0,11,1.53E+19,
,,12624548,,0,11,8.81E+18,
,,12624549,,0,15,1.18E+19,
,,12624549,,0,8,3.33E+18,
,,12624549,,0,14,6.38E+18,
,,12624549,,0,14,5.97E+18,
,,12624548,,0,5,1.28E+19,
,,12624548,,0,17,4.36E+18,
JP,4/5/17,12624549,9.09E+18,5.413005,20,3.77E+18,GAMES
JP,4/3/17,12624549,3.04E+18,5.40123,20,3.77E+18,GAMES
JP,4/7/17,12624549,7.23E+18,5.410454,20,3.77E+18,GAMES
JP,4/1/17,12624549,3.47E+18,5.379618,20,3.77E+18,GAMES
,,12624548,,0,2,1.31E+19,
,,12624549,,0,13,1.54E+19,
FR,4/3/17,12624548,1.31E+19,7.988036,19,9.04E+18,MUSIC
,,12624548,,0,19,1.69E+19,
,,12624549,,0,3,1.33E+19,
,,12624548,,0,12,1.19E+19,
AU,4/1/17,12624548,2.77E+18,0.985187,7,4.06E+18,GAMES
AU,4/1/17,12624548,1.11E+19,0.985187,7,4.06E+18,GAMES
AU,4/1/17,12624548,1.47E+19,0.985187,7,4.06E+18,GAMES
AU,4/1/17,12624548,1.01E+19,9.156893,7,4.06E+18,GAMES
AU,4/1/17,12624548,7.56E+18,0.985187,7,4.06E+18,GAMES
,,12624549,,0,16,1.06E+19,
,,12624548,,0,4,3.42E+18,
,,12624549,,0,16,7.45E+18,
,,12624548,,0,4,3.45E+18,
IT,4/6/17,12624549,1.29E+19,5.315512,14,1.40E+19,GAMES
US,4/3/17,12624549,5.03E+18,1.99,11,7.80E+18,MOVIES
US,4/2/17,12624549,4.22E+18,14.99,11,7.80E+18,GAMES
US,4/1/17,12624549,1.30E+19,9.99,11,7.80E+18,MUSIC
,,12624549,,0,12,1.74E+19,
,,12624548,,0,14,6.50E+18,
,,12624549,,0,1,2.40E+18,
,,12624548,,0,18,1.35E+19,
,,12624548,,0,16,5.62E+18,
,,12624548,,0,4,9.82E+17,
,,12624548,,0,7,5.95E+18,
,,12624549,,0,18,1.14E+19,
,,12624549,,0,3,1.42E+19,
,,12624548,,0,12,1.41E+18,
,,12624548,,0,3,1.43E+19,
,,12624548,,0,11,7.86E+18,
AU,4/6/17,12624548,1.42E+19,5.101336,20,7.12E+18,GAMES
AU,4/5/17,12624548,5.57E+18,9.84361,20,7.12E+18,GAMES
AU,4/6/17,12624548,1.42E+19,2.25636,20,7.12E+18,GAMES
AU,4/7/17,12624548,1.37E+19,9.763633,20,7.12E+18,GAMES
AU,4/6/17,12624548,1.34E+19,5.886156,20,7.12E+18,GAMES
AU,4/6/17,12624548,1.36E+19,9.810261,20,7.12E+18,GAMES
AU,4/7/17,12624548,4.73E+18,9.763633,20,7.12E+18,GAMES
AU,4/5/17,12624548,7.65E+18,8.859249,20,7.12E+18,GAMES
AU,4/7/17,12624548,4.05E+18,2.245635,20,7.12E+18,GAMES
AU,4/6/17,12624548,1.03E+19,9.810261,20,7.12E+18,GAMES
AU,4/5/17,12624548,8.91E+18,9.84361,20,7.12E+18,GAMES
AU,4/5/17,12624548,1.74E+19,9.84361,20,7.12E+18,GAMES
AU,4/5/17,12624548,9.10E+18,4.535633,20,7.12E+18,GAMES
AU,4/6/17,12624548,1.84E+19,9.802715,20,7.12E+18,GAMES
AU,4/5/17,12624548,1.36E+19,9.84361,20,7.12E+18,GAMES
AU,4/6/17,12624548,9.80E+18,4.520266,20,7.12E+18,GAMES
DE,4/1/17,12624549,1.14E+19,3.617994,8,1.60E+19,GAMES
,,12624548,,0,10,1.18E+19,
,,12624549,,0,1,1.41E+19,
,,12624548,,0,8,3.99E+18,
,,12624549,,0,9,1.29E+19,
US,4/5/17,12624548,1.12E+19,3.25,18,9.84E+18,MOVIES
,,12624549,,0,9,1.63E+19,
,,12624548,,0,18,4.31E+18,
,,12624548,,0,14,1.12E+19,
,,12624549,,0,17,1.19E+19,
,,12624549,,0,7,1.84E+19,
,,12624548,,0,4,2.15E+18,
,,12624549,,0,6,1.42E+18,
,,12624549,,0,10,4.77E+18,
US,4/7/17,12624548,1.39E+19,6.99,1,9.03E+18,GAMES
,,12624548,,0,18,1.36E+19,
,,12624548,,0,16,1.35E+19,
,,12624548,,0,5,1.34E+19,
,,12624548,,0,7,8.61E+18,
,,12624549,,0,3,1.77E+19,
,,12624549,,0,18,7.37E+18,
,,12624549,,0,20,1.77E+19,
,,12624548,,0,16,9.96E+18,
,,12624548,,0,7,5.57E+18,
,,12624548,,0,10,8.35E+18,
,,12624548,,0,9,1.72E+19,
,,12624548,,0,4,1.23E+18,
,,12624548,,0,5,3.38E+17,
,,12624548,,0,7,9.21E+18,
,,12624548,,0,14,5.29E+18,
,,12624549,,0,12,1.62E+19,
,,12624548,,0,2,4.32E+18,
,,12624548,,0,13,1.72E+19,
,,12624548,,0,11,4.92E+18,
,,12624548,,0,6,3.35E+18,
,,12624548,,0,11,1.26E+19,
,,12624549,,0,5,8.18E+17,
,,12624548,,0,14,7.38E+18,
,,12624549,,0,15,5.85E+18,
FR,4/3/17,12624548,1.43E+19,3.508763,2,1.40E+19,GAMES
FR,4/7/17,12624548,8.46E+18,10.599031,2,1.40E+19,GAMES
,,12624549,,0,12,5.72E+18,
,,12624549,,0,14,4.54E+18,
,,12624548,,0,10,1.37E+19,
,,12624548,,0,5,5.89E+18,
,,12624548,,0,7,1.78E+19,
,,12624549,,0,8,7.94E+18,
,,12624549,,0,17,4.27E+18,
,,12624549,,0,1,1.03E+19,
,,12624548,,0,7,7.85E+18,
,,12624549,,0,7,5.26E+18,
,,12624548,,0,10,2.41E+18,
,,12624548,,0,12,9.12E+18,
,,12624548,,0,4,1.35E+19,
,,12624549,,0,14,1.22E+19,
,,12624548,,0,3,7.07E+18,
,,12624548,,0,8,1.13E+19,
,,12624548,,0,10,5.07E+18,
TR,4/7/17,12624549,1.52E+19,2.67761,17,7.51E+18,GAMES
TR,4/3/17,12624549,7.63E+18,0.95794,17,7.51E+18,GAMES
,,12624548,,0,11,1.26E+19,
,,12624549,,0,17,1.31E+19,
KR,4/7/17,12624549,1.01E+19,24.24,10,3.20E+18,GAMES
KR,4/3/17,12624549,6.57E+18,24.65,10,3.20E+18,GAMES
KR,4/1/17,12624549,1.27E+19,24.59,10,3.20E+18,GAMES
,,12624549,,0,3,6.56E+17,
DE,4/7/17,12624548,8.20E+18,0.106096,9,6.57E+18,GAMES
,,12624549,,0,12,7.20E+18,
AT,4/6/17,12624549,1.82E+19,4.889419,18,1.05E+19,GAMES
,,12624549,,0,17,8.92E+18,
,,12624548,,0,18,1.55E+19,
,,12624548,,0,19,3.31E+18,
,,12624548,,0,15,7.90E+18,
,,12624549,,0,9,1.57E+19,
,,12624549,,0,4,5.26E+18,
,,12624549,,0,14,4.64E+18,
JP,4/5/17,12624548,1.48E+19,8.660808,4,4.53E+18,GAMES
,,12624548,,0,20,1.26E+18,
,,12624549,,0,2,1.10E+18,
,,12624549,,0,18,1.42E+19,
,,12624549,,0,8,1.11E+19,
,,12624549,,0,19,3.29E+18,
,,12624549,,0,20,2.55E+17,
US,4/6/17,12624548,2.86E+17,3.99,13,5.05E+18,GAMES
US,4/3/17,12624548,1.04E+19,11.99,13,5.05E+18,GAMES
US,4/3/17,12624548,8.37E+18,14.99,13,5.05E+18,GAMES
,,12624548,,0,12,1.82E+19,
,,12624549,,0,17,6.58E+18,
,,12624549,,0,20,1.18E+19,
,,12624548,,0,2,9.42E+18,
,,12624548,,0,8,2.52E+18,
,,12624549,,0,18,9.98E+18,
,,12624548,,0,19,6.31E+18,
,,12624548,,0,15,1.49E+19,
,,12624548,,0,1,1.93E+18,
,,12624548,,0,13,1.10E+19,
,,12624549,,0,10,1.14E+19,
,,12624548,,0,8,1.05E+19,
,,12624548,,0,19,4.67E+18,
,,12624548,,0,2,1.12E+19,
,,12624549,,0,19,1.27E+19,
,,12624548,,0,14,1.40E+19,
,,12624549,,0,15,2.83E+18,
,,12624549,,0,7,1.31E+19,
,,12624549,,0,7,1.67E+19,
,,12624549,,0,4,1.75E+19,
,,12624548,,0,8,1.48E+19,
,,12624548,,0,11,2.11E+18,
,,12624548,,0,4,1.76E+19,
,,12624548,,0,15,1.63E+19,
,,12624549,,0,13,1.29E+19,
,,12624549,,0,15,7.54E+18,
,,12624549,,0,10,1.15E+18,
GB,4/2/17,12624548,7.05E+18,2.465505,14,5.43E+18,GAMES
,,12624549,,0,1,1.67E+19,
,,12624549,,0,5,1.81E+19,
,,12624549,,0,7,1.79E+19,
US,4/1/17,12624549,1.81E+19,9.99,12,1.38E+19,GAMES
US,4/1/17,12624549,1.23E+19,4.99,12,1.38E+19,GAMES
,,12624548,,0,4,1.03E+19,
KR,4/7/17,12624549,1.13E+19,2.908898,4,1.35E+19,GAMES
JP,4/3/17,12624549,1.65E+19,10.80246,3,1.22E+19,GAMES
,,12624548,,0,19,7.00E+18,
,,12624549,,0,20,6.64E+18,
,,12624549,,0,1,1.49E+19,
,,12624549,,0,4,6.15E+18,
,,12624549,,0,2,5.16E+17,
,,12624549,,0,12,8.03E+18,
,,12624549,,0,19,5.31E+18,
,,12624548,,0,8,1.43E+19,
FR,4/3/17,12624549,3.14E+18,10.65427,16,4.99E+16,GAMES
FR,4/3/17,12624549,1.27E+18,1.055699,16,4.99E+16,GAMES
FR,4/4/17,12624549,1.83E+19,5.321154,16,4.99E+16,GAMES
FR,4/4/17,12624549,1.37E+19,1.055699,16,4.99E+16,GAMES
FR,4/4/17,12624549,8.15E+18,5.321154,16,4.99E+16,GAMES
FR,4/4/17,12624549,6.54E+18,1.055699,16,4.99E+16,GAMES
,,12624548,,0,6,1.29E+17,
,,12624548,,0,19,4.72E+18,
,,12624549,,0,15,1.67E+19,
,,12624548,,0,19,9.94E+18,
,,12624548,,0,8,1.40E+19,
,,12624549,,0,7,2.38E+18,
,,12624549,,0,10,4.19E+18,
,,12624549,,0,7,1.09E+18,
,,12624549,,0,8,7.41E+18,
,,12624549,,0,16,1.14E+18,
US,4/5/17,12624548,2.86E+18,2.99,15,1.84E+19,MOVIES
US,4/5/17,12624548,8.15E+18,1.37,15,1.84E+19,MUSIC
US,4/5/17,12624548,1.64E+19,1.37,15,1.84E+19,MUSIC
US,4/6/17,12624548,1.08E+19,2.99,15,1.84E+19,MOVIES
US,4/5/17,12624548,1.99E+18,15.36,15,1.84E+19,MUSIC
,,12624549,,0,18,6.08E+17,
,,12624549,,0,3,1.65E+19,
,,12624548,,0,4,8.88E+18,
,,12624548,,0,20,7.27E+18,
,,12624549,,0,6,1.47E+19,
,,12624549,,0,9,6.14E+18,
,,12624549,,0,8,3.46E+18,
,,12624548,,0,4,7.51E+18,
,,12624549,,0,1,8.75E+18,
JP,4/1/17,12624548,4.83E+18,21.518474,2,6.39E+18,GAMES
,,12624548,,0,16,2.10E+17,
,,12624549,,0,10,9.41E+18,
,,12624549,,0,15,1.32E+19,
,,12624548,,0,10,1.52E+19,
,,12624549,,0,2,5.81E+17,
,,12624548,,0,5,1.52E+19,
,,12624548,,0,5,4.31E+18,
,,12624548,,0,12,1.50E+19,
,,12624548,,0,7,4.84E+18,
,,12624549,,0,4,9.49E+18,
,,12624548,,0,8,1.24E+19,
,,12624548,,0,14,1.66E+19,
,,12624549,,0,13,9.48E+18,
US,4/1/17,12624549,1.09E+19,2.15,15,1.11E+19,GAMES
US,4/1/17,12624549,6.56E+18,0.99,15,1.11E+19,GAMES
,,12624548,,0,2,1.25E+19,
,,12624548,,0,15,1.22E+19,
,,12624548,,0,14,5.79E+17,
,,12624549,,0,11,6.67E+18,
FI,4/2/17,12624549,1.23E+19,1.152635,15,5.34E+17,GAMES
,,12624548,,0,12,1.25E+19,
,,12624548,,0,14,1.64E+19,
,,12624549,,0,10,1.16E+18,
,,12624548,,0,4,1.72E+19,
,,12624549,,0,2,1.13E+19,
,,12624548,,0,9,4.28E+18,
,,12624549,,0,15,2.61E+17,
,,12624548,,0,16,9.61E+17,
,,12624549,,0,8,7.30E+18,
,,12624549,,0,3,1.03E+19,
,,12624549,,0,8,1.74E+19,
,,12624549,,0,16,1.02E+19,
,,12624548,,0,14,1.50E+19,
,,12624549,,0,8,3.71E+18,
,,12624548,,0,16,3.73E+18,
,,12624549,,0,4,4.96E+18,
,,12624549,,0,12,8.17E+18,
JP,4/7/17,12624549,7.55E+18,14.427879,14,9.68E+18,GAMES
JP,4/7/17,12624549,8.20E+18,14.427879,14,9.68E+18,GAMES
JP,4/2/17,12624549,1.02E+19,16.138855,14,9.68E+18,GAMES
DE,4/6/17,12624548,1.08E+19,1.161103,11,1.05E+19,GAMES
DE,4/3/17,12624548,1.43E+19,1.162477,11,1.05E+19,GAMES
DE,4/1/17,12624548,1.71E+19,1.163307,11,1.05E+19,GAMES
DE,4/1/17,12624548,1.26E+19,1.163307,11,1.05E+19,GAMES
DE,4/6/17,12624548,1.72E+19,11.70691,11,1.05E+19,GAMES
DE,4/7/17,12624548,3.63E+18,1.15645,11,1.05E+19,GAMES
DE,4/6/17,12624548,1.66E+19,1.161103,11,1.05E+19,GAMES
DE,4/2/17,12624548,6.28E+16,11.729132,11,1.05E+19,GAMES
DE,4/5/17,12624548,1.97E+18,11.72505,11,1.05E+19,GAMES
DE,4/3/17,12624548,1.45E+19,1.162477,11,1.05E+19,GAMES
DE,4/6/17,12624548,5.94E+18,11.70691,11,1.05E+19,GAMES
,,12624548,,0,8,7.87E+17,
,,12624549,,0,4,5.36E+18,
,,12624548,,0,8,5.19E+17,
,,12624549,,0,12,1.16E+19,
,,12624549,,0,12,1.50E+19,
,,12624548,,0,9,8.47E+18,
,,12624548,,0,14,1.11E+19,
,,12624548,,0,3,1.17E+19,
,,12624548,,0,2,1.13E+19,
,,12624549,,0,16,1.23E+19,
,,12624548,,0,19,6.01E+18,
,,12624549,,0,11,1.93E+18,
,,12624549,,0,10,3.50E+18,
,,12624549,,0,3,3.66E+18,
US,4/7/17,12624549,1.12E+19,9.99,10,1.28E+19,GAMES
US,4/6/17,12624549,9.39E+18,9.99,10,1.28E+19,GAMES
,,12624548,,0,8,1.81E+19,
SG,4/2/17,12624548,1.69E+19,10.00867,4,1.70E+19,GAMES
TR,4/2/17,12624548,3.12E+18,0.959252,2,1.51E+18,GAMES
,,12624548,,0,7,9.06E+18,
,,12624548,,0,9,1.32E+19,
,,12624548,,0,11,2.01E+18,
,,12624549,,0,1,7.17E+17,
,,12624549,,0,17,1.36E+19,
,,12624549,,0,6,2.52E+18,
,,12624548,,0,16,1.12E+19,
,,12624548,,0,12,1.06E+19,
,,12624549,,0,20,1.61E+19,
,,12624549,,0,14,1.37E+19,
BR,4/7/17,12624549,1.33E+19,6.044256,15,1.79E+18,GAMES
BR,4/7/17,12624549,1.19E+19,41.374036,15,1.79E+18,GAMES
,,12624548,,0,11,1.20E+19,
,,12624548,,0,4,1.33E+19,
,,12624549,,0,5,1.16E+19,
FR,4/4/17,12624548,1.34E+19,9.586608,3,7.35E+18,GAMES
FR,4/7/17,12624548,2.40E+17,19.086744,3,7.35E+18,GAMES
FR,4/4/17,12624548,1.34E+18,19.18388,3,7.35E+18,GAMES
FR,4/7/17,12624548,1.15E+19,3.172282,3,7.35E+18,GAMES
FR,4/6/17,12624548,9.55E+18,19.163541,3,7.35E+18,GAMES
,,12624548,,0,11,1.12E+19,
,,12624549,,0,2,1.24E+19,
,,12624549,,0,6,1.58E+18,
JP,4/4/17,12624548,9.16E+18,12.655419,20,1.34E+19,GAMES
JP,4/3/17,12624548,9.82E+18,4.320984,20,1.34E+19,GAMES
JP,4/5/17,12624548,4.03E+18,12.630345,20,1.34E+19,GAMES
JP,4/2/17,12624548,1.04E+19,12.552443,20,1.34E+19,GAMES
JP,4/5/17,12624548,1.43E+18,9.743409,20,1.34E+19,GAMES
JP,4/5/17,12624548,1.60E+19,4.330404,20,1.34E+19,GAMES
JP,4/7/17,12624548,1.37E+19,4.328363,20,1.34E+19,GAMES
,,12624549,,0,17,1.31E+19,
,,12624549,,0,8,1.47E+19,
,,12624548,,0,11,9.00E+18,
,,12624548,,0,19,1.79E+19,
,,12624549,,0,13,5.32E+18,
,,12624549,,0,7,1.02E+19,
US,4/1/17,12624548,5.07E+18,9.99,16,1.30E+19,GAMES
,,12624548,,0,17,6.46E+18,
,,12624548,,0,14,1.03E+18,
IN,4/1/17,12624548,5.85E+17,4.720531,2,1.47E+19,GAMES
,,12624549,,0,2,7.39E+18,
,,12624548,,0,15,1.64E+19,
,,12624549,,0,5,1.56E+19,
,,12624548,,0,7,1.70E+19,
,,12624549,,0,9,4.90E+18,
,,12624548,,0,17,1.55E+19,
,,12624549,,0,15,9.36E+17,
,,12624548,,0,12,3.83E+17,
,,12624548,,0,7,1.23E+19,
,,12624549,,0,20,4.77E+18,
,,12624549,,0,5,1.35E+19,
,,12624549,,0,18,1.61E+19,
,,12624548,,0,19,1.07E+19,
,,12624548,,0,18,1.73E+19,
,,12624549,,0,13,1.63E+19,
,,12624548,,0,1,1.65E+19,
BR,4/7/17,12624548,6.78E+18,12.67416,14,1.42E+19,GAMES
US,4/6/17,12624548,4.99E+18,49.99,4,6.43E+18,GAMES
,,12624549,,0,15,7.83E+18,
,,12624549,,0,8,8.34E+18,
,,12624548,,0,3,8.71E+18,
,,12624548,,0,19,1.77E+19,
,,12624548,,0,16,1.58E+18,
,,12624549,,0,16,3.25E+18,
,,12624548,,0,10,1.27E+19,
,,12624548,,0,18,1.71E+19,
US,4/7/17,12624549,9.76E+18,0.99,2,6.26E+18,GAMES
,,12624548,,0,3,7.72E+18,
,,12624548,,0,20,2.03E+18,
,,12624548,,0,4,1.50E+19,
,,12624549,,0,15,1.05E+18,
,,12624548,,0,7,3.75E+17,
US,4/7/17,12624548,1.11E+19,29.99,9,4.88E+18,GAMES
US,4/7/17,12624548,1.01E+19,49.99,9,4.88E+18,GAMES
US,4/7/17,12624548,8.82E+18,4.99,9,4.88E+18,GAMES
US,4/7/17,12624548,1.62E+17,9.99,9,4.88E+18,GAMES
US,4/7/17,12624548,5.44E+18,4.99,9,4.88E+18,GAMES
US,4/7/17,12624548,5.05E+18,4.99,9,4.88E+18,GAMES
GB,4/3/17,12624548,4.71E+18,8.420858,8,1.46E+19,GAMES
GB,4/5/17,12624548,7.71E+18,8.409874,8,1.46E+19,GAMES
GB,4/3/17,12624548,3.75E+18,8.420858,8,1.46E+19,GAMES
GB,4/1/17,12624548,9.56E+18,8.435281,8,1.46E+19,GAMES
KR,4/5/17,12624548,1.83E+19,48.894897,16,1.06E+19,GAMES
KR,4/4/17,12624548,1.08E+16,97.789794,16,1.06E+19,GAMES
KR,4/7/17,12624548,1.34E+19,96.963286,16,1.06E+19,GAMES
KR,4/2/17,12624548,1.46E+19,98.350395,16,1.06E+19,GAMES
KR,4/3/17,12624548,3.17E+18,98.58489,16,1.06E+19,GAMES
KR,4/4/17,12624548,1.75E+19,49.012961,16,1.06E+19,GAMES
KR,4/1/17,12624548,9.19E+18,9.835039,16,1.06E+19,GAMES
KR,4/4/17,12624548,4.91E+18,98.025922,16,1.06E+19,GAMES
KR,4/5/17,12624548,1.15E+19,97.789794,16,1.06E+19,GAMES
KR,4/4/17,12624548,8.75E+18,49.012961,16,1.06E+19,GAMES
KR,4/1/17,12624548,1.06E+19,98.350395,16,1.06E+19,GAMES
KR,4/5/17,12624548,1.62E+19,97.789794,16,1.06E+19,GAMES
KR,4/7/17,12624548,1.04E+19,96.963286,16,1.06E+19,GAMES
KR,4/5/17,12624548,5.39E+18,29.336938,16,1.06E+19,GAMES
KR,4/4/17,12624548,2.51E+17,9.802592,16,1.06E+19,GAMES
KR,4/1/17,12624548,3.14E+18,98.350395,16,1.06E+19,GAMES
KR,4/7/17,12624548,1.15E+19,96.963286,16,1.06E+19,GAMES
KR,4/3/17,12624548,1.57E+19,98.58489,16,1.06E+19,GAMES
KR,4/4/17,12624548,3.52E+18,98.025922,16,1.06E+19,GAMES
KR,4/1/17,12624548,1.65E+19,98.350395,16,1.06E+19,GAMES
KR,4/4/17,12624548,1.62E+19,98.025922,16,1.06E+19,GAMES
KR,4/7/17,12624548,6.42E+18,96.963286,16,1.06E+19,GAMES
KR,4/5/17,12624548,8.71E+18,9.778979,16,1.06E+19,GAMES
KR,4/4/17,12624548,5.01E+18,29.336938,16,1.06E+19,GAMES
KR,4/7/17,12624548,1.36E+19,96.963286,16,1.06E+19,GAMES
KR,4/3/17,12624548,1.28E+19,98.58489,16,1.06E+19,GAMES
KR,4/5/17,12624548,1.69E+19,48.894897,16,1.06E+19,GAMES
KR,4/3/17,12624548,6.63E+18,98.58489,16,1.06E+19,GAMES
KR,4/3/17,12624548,1.02E+19,98.58489,16,1.06E+19,GAMES
KR,4/7/17,12624548,3.78E+18,96.963286,16,1.06E+19,GAMES
KR,4/4/17,12624548,7.75E+18,98.025922,16,1.06E+19,GAMES
KR,4/3/17,12624548,1.33E+19,98.58489,16,1.06E+19,GAMES
KR,4/3/17,12624548,4.41E+17,98.58489,16,1.06E+19,GAMES
KR,4/3/17,12624548,1.79E+18,9.858489,16,1.06E+19,GAMES
KR,4/1/17,12624548,6.06E+18,98.350395,16,1.06E+19,GAMES
KR,4/4/17,12624548,5.05E+18,97.789794,16,1.06E+19,GAMES
KR,4/7/17,12624548,1.66E+19,48.481643,16,1.06E+19,GAMES
KR,4/2/17,12624548,5.37E+18,9.835039,16,1.06E+19,GAMES
KR,4/4/17,12624548,7.32E+17,98.025922,16,1.06E+19,GAMES
KR,4/5/17,12624548,7.59E+18,48.894897,16,1.06E+19,GAMES
KR,4/4/17,12624548,5.58E+18,97.789794,16,1.06E+19,GAMES
KR,4/6/17,12624548,1.35E+18,97.057238,16,1.06E+19,GAMES
KR,4/4/17,12624548,1.35E+18,98.025922,16,1.06E+19,GAMES
KR,4/5/17,12624548,3.75E+18,48.894897,16,1.06E+19,GAMES
KR,4/2/17,12624548,1.75E+19,98.58489,16,1.06E+19,GAMES
,,12624549,,0,15,4.52E+18,
,,12624548,,0,6,5.84E+18,
,,12624548,,0,7,1.66E+18,
,,12624549,,0,3,9.68E+18,
,,12624549,,0,13,6.26E+18,
,,12624549,,0,13,5.40E+18,
,,12624549,,0,6,1.50E+19,
,,12624548,,0,13,1.40E+19,
,,12624548,,0,14,1.10E+19,
,,12624548,,0,9,1.63E+19,
,,12624548,,0,3,8.47E+18,
,,12624549,,0,2,1.68E+19,
,,12624549,,0,18,5.80E+18,
,,12624548,,0,18,6.98E+18,
,,12624549,,0,14,1.47E+19,
,,12624549,,0,6,1.41E+19,
,,12624548,,0,9,1.05E+19,
,,12624548,,0,9,8.86E+18,
US,4/2/17,12624548,8.23E+18,3.99,14,1.47E+19,GAMES
US,4/2/17,12624548,1.58E+19,3.99,14,1.47E+19,GAMES
US,4/2/17,12624548,2.73E+18,3.99,14,1.47E+19,GAMES
US,4/4/17,12624548,1.02E+19,0.99,14,1.47E+19,GAMES
,,12624548,,0,12,3.70E+18,
,,12624548,,0,18,2.46E+18,
,,12624548,,0,10,1.64E+18,
,,12624549,,0,11,2.33E+18,
,,12624549,,0,1,5.57E+18,
,,12624548,,0,3,1.22E+19,
,,12624549,,0,14,1.43E+19,
,,12624548,,0,8,1.60E+18,
,,12624548,,0,7,1.78E+19,
,,12624549,,0,18,9.37E+18,
,,12624548,,0,18,1.28E+19,
,,12624549,,0,12,5.10E+18,
US,4/3/17,12624548,1.06E+19,2.11,1,1.09E+19,MOVIES
US,4/3/17,12624548,9.11E+18,2.11,1,1.09E+19,MOVIES
,,12624549,,0,17,1.20E+19,
,,12624548,,0,17,8.65E+18,
,,12624549,,0,4,1.04E+18,
,,12624548,,0,10,7.74E+17,
,,12624549,,0,11,1.83E+19,
,,12624549,,0,17,1.10E+19,
,,12624548,,0,2,1.11E+19,
,,12624549,,0,16,1.51E+19,
,,12624549,,0,6,9.55E+18,
,,12624549,,0,13,1.12E+19,
,,12624548,,0,10,1.02E+19,
,,12624549,,0,2,2.64E+17,
,,12624549,,0,11,1.09E+19,
,,12624548,,0,10,6.81E+18,
,,12624548,,0,13,1.51E+19,
,,12624549,,0,3,1.51E+18,
,,12624548,,0,2,1.78E+19,
,,12624549,,0,18,8.74E+18,
,,12624549,,0,18,1.19E+19,
,,12624549,,0,5,5.80E+18,
,,12624548,,0,13,5.23E+18,
,,12624549,,0,13,6.67E+18,
,,12624549,,0,17,1.40E+19,
,,12624548,,0,12,1.67E+19,
,,12624548,,0,11,2.13E+18,
,,12624549,,0,10,2.10E+18,
,,12624548,,0,15,1.44E+19,
US,4/1/17,12624549,4.28E+18,34.99,8,1.17E+19,GAMES
,,12624549,,0,19,1.79E+19,
,,12624548,,0,6,1.83E+19,
,,12624549,,0,7,7.46E+18,
,,12624548,,0,19,1.46E+19,
,,12624549,,0,20,4.13E+18,
KR,4/4/17,12624548,2.64E+17,8.8,3,7.18E+16,GAMES
,,12624548,,0,8,4.88E+18,
,,12624548,,0,19,1.44E+19,
,,12624548,,0,12,2.74E+18,
,,12624548,,0,11,5.57E+18,
,,12624549,,0,9,1.11E+19,
,,12624549,,0,16,1.79E+19,
,,12624549,,0,19,6.47E+18,
,,12624549,,0,2,3.11E+18,
,,12624548,,0,18,9.56E+18,
US,4/3/17,12624549,1.72E+19,9.99,12,1.12E+19,GAMES
US,4/1/17,12624549,4.79E+18,9.99,12,1.12E+19,GAMES
US,4/5/17,12624549,6.76E+18,4.99,12,1.12E+19,GAMES
,,12624549,,0,15,1.06E+18,
,,12624548,,0,7,5.87E+18,
FR,4/1/17,12624548,6.02E+18,1.056582,18,1.30E+19,GAMES
,,12624549,,0,17,1.33E+19,
,,12624549,,0,2,4.02E+18,
US,4/2/17,12624548,2.67E+18,1.99,5,6.23E+18,GAMES
,,12624548,,0,5,1.65E+19,
,,12624549,,0,14,8.29E+18,
,,12624549,,0,8,9.33E+18,
,,12624549,,0,20,6.36E+18,
JP,4/6/17,12624549,1.09E+19,6.498475,13,8.13E+18,GAMES
JP,4/6/17,12624549,1.36E+19,6.498475,13,8.13E+18,GAMES
,,12624548,,0,2,5.31E+18,
,,12624549,,0,13,5.05E+18,
,,12624549,,0,8,5.60E+18,
,,12624548,,0,8,1.05E+18,
,,12624548,,0,11,7.23E+18,
,,12624548,,0,10,1.03E+19,
,,12624548,,0,6,4.99E+18,
,,12624548,,0,11,4.22E+18,
,,12624548,,0,7,9.66E+18,
,,12624548,,0,7,1.46E+19,
,,12624548,,0,10,5.66E+18,
